,cantidad_pasos,date_number_ordinal1,Date,DateTime,lag1,sentido_prov,vehiculo_liv,time_of_day_afternoon,time_of_day_evening,time_of_day_morning,time_of_day_night,season_Autumn,season_Spring,season_Summer,season_Winter,non_working_non-working,non_working_working,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,holiday_0,holiday_1
153,2301.0,73633610,2017-01-07,2017-01-07 10:00:00,2137.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
154,2561.0,73633611,2017-01-07,2017-01-07 11:00:00,2301.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
155,2705.0,73633612,2017-01-07,2017-01-07 12:00:00,2561.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
156,2431.0,73633613,2017-01-07,2017-01-07 13:00:00,2705.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
157,2210.0,73633614,2017-01-07,2017-01-07 14:00:00,2431.0,0.4285714285714285,0.2857142857142857,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
158,2098.0,73633615,2017-01-07,2017-01-07 15:00:00,2210.0,0.4,0.2666666666666666,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
159,1873.0,73633616,2017-01-07,2017-01-07 16:00:00,2098.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
160,1922.0,73633617,2017-01-07,2017-01-07 17:00:00,1873.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
161,1911.0,73633618,2017-01-07,2017-01-07 18:00:00,1922.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
162,2186.0,73633619,2017-01-07,2017-01-07 19:00:00,1911.0,0.3846153846153846,0.3076923076923077,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
163,2512.0,73633620,2017-01-07,2017-01-07 20:00:00,2186.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
164,2327.0,73633621,2017-01-07,2017-01-07 21:00:00,2512.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
165,1772.0,73633622,2017-01-07,2017-01-07 22:00:00,2327.0,0.4615384615384615,0.3076923076923077,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
166,1217.0,73633623,2017-01-07,2017-01-07 23:00:00,1772.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
167,975.0,73633700,2017-01-08,2017-01-08 00:00:00,1217.0,0.4,0.4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
168,1044.0,73633701,2017-01-08,2017-01-08 01:00:00,975.0,0.4545454545454545,0.3636363636363636,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
169,806.0,73633702,2017-01-08,2017-01-08 02:00:00,1044.0,0.4,0.4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
170,588.0,73633703,2017-01-08,2017-01-08 03:00:00,806.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
171,498.0,73633704,2017-01-08,2017-01-08 04:00:00,588.0,0.3,0.4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
172,794.0,73633705,2017-01-08,2017-01-08 05:00:00,498.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
173,874.0,73633706,2017-01-08,2017-01-08 06:00:00,794.0,0.3333333333333333,0.4444444444444444,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
174,946.0,73633707,2017-01-08,2017-01-08 07:00:00,874.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
175,928.0,73633708,2017-01-08,2017-01-08 08:00:00,946.0,0.3636363636363636,0.3636363636363636,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
176,1047.0,73633709,2017-01-08,2017-01-08 09:00:00,928.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
177,1338.0,73633710,2017-01-08,2017-01-08 10:00:00,1047.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
178,1758.0,73633711,2017-01-08,2017-01-08 11:00:00,1338.0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
179,2000.0,73633712,2017-01-08,2017-01-08 12:00:00,1758.0,0.4545454545454545,0.3636363636363636,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
180,1876.0,73633713,2017-01-08,2017-01-08 13:00:00,2000.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
181,1739.0,73633714,2017-01-08,2017-01-08 14:00:00,1876.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
182,1789.0,73633715,2017-01-08,2017-01-08 15:00:00,1739.0,0.4285714285714285,0.2857142857142857,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
183,2112.0,73633716,2017-01-08,2017-01-08 16:00:00,1789.0,0.4,0.2666666666666666,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
184,2345.0,73633717,2017-01-08,2017-01-08 17:00:00,2112.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
185,2362.0,73633718,2017-01-08,2017-01-08 18:00:00,2345.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
186,2543.0,73633719,2017-01-08,2017-01-08 19:00:00,2362.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
187,2447.0,73633720,2017-01-08,2017-01-08 20:00:00,2543.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
188,2157.0,73633721,2017-01-08,2017-01-08 21:00:00,2447.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
189,1690.0,73633722,2017-01-08,2017-01-08 22:00:00,2157.0,0.5454545454545454,0.3636363636363636,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
190,1409.0,73633723,2017-01-08,2017-01-08 23:00:00,1690.0,0.5,0.4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
191,1016.0,73633800,2017-01-09,2017-01-09 00:00:00,1409.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
192,670.0,73633801,2017-01-09,2017-01-09 01:00:00,1016.0,0.5,0.4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
193,451.0,73633802,2017-01-09,2017-01-09 02:00:00,670.0,0.5,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
194,362.0,73633803,2017-01-09,2017-01-09 03:00:00,451.0,0.4545454545454545,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
195,516.0,73633804,2017-01-09,2017-01-09 04:00:00,362.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
196,1091.0,73633805,2017-01-09,2017-01-09 05:00:00,516.0,0.3846153846153846,0.3076923076923077,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
197,2041.0,73633806,2017-01-09,2017-01-09 06:00:00,1091.0,0.4,0.2666666666666666,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
198,3282.0,73633807,2017-01-09,2017-01-09 07:00:00,2041.0,0.3636363636363636,0.3636363636363636,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
199,3472.0,73633808,2017-01-09,2017-01-09 08:00:00,3282.0,0.4,0.4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
200,3466.0,73633809,2017-01-09,2017-01-09 09:00:00,3472.0,0.5384615384615384,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
201,3273.0,73633810,2017-01-09,2017-01-09 10:00:00,3466.0,0.4,0.2666666666666666,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
202,3018.0,73633811,2017-01-09,2017-01-09 11:00:00,3273.0,0.4375,0.25,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
203,3141.0,73633812,2017-01-09,2017-01-09 12:00:00,3018.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
204,3220.0,73633813,2017-01-09,2017-01-09 13:00:00,3141.0,0.375,0.25,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
205,3326.0,73633814,2017-01-09,2017-01-09 14:00:00,3220.0,0.375,0.25,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
206,3101.0,73633815,2017-01-09,2017-01-09 15:00:00,3326.0,0.4,0.2666666666666666,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
207,3264.0,73633816,2017-01-09,2017-01-09 16:00:00,3101.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
208,3477.0,73633817,2017-01-09,2017-01-09 17:00:00,3264.0,0.3529411764705882,0.2941176470588235,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
209,3222.0,73633818,2017-01-09,2017-01-09 18:00:00,3477.0,0.4666666666666667,0.2666666666666666,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
210,2349.0,73633819,2017-01-09,2017-01-09 19:00:00,3222.0,0.3846153846153846,0.3076923076923077,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
211,2020.0,73633820,2017-01-09,2017-01-09 20:00:00,2349.0,0.4,0.2666666666666666,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
212,1453.0,73633821,2017-01-09,2017-01-09 21:00:00,2020.0,0.5,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
213,1042.0,73633822,2017-01-09,2017-01-09 22:00:00,1453.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
214,763.0,73633823,2017-01-09,2017-01-09 23:00:00,1042.0,0.3846153846153846,0.3076923076923077,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
215,652.0,73633900,2017-01-10,2017-01-10 00:00:00,763.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
216,367.0,73633901,2017-01-10,2017-01-10 01:00:00,652.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
217,273.0,73633902,2017-01-10,2017-01-10 02:00:00,367.0,0.4,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
218,264.0,73633903,2017-01-10,2017-01-10 03:00:00,273.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
219,395.0,73633904,2017-01-10,2017-01-10 04:00:00,264.0,0.4,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
220,924.0,73633905,2017-01-10,2017-01-10 05:00:00,395.0,0.4545454545454545,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
221,1926.0,73633906,2017-01-10,2017-01-10 06:00:00,924.0,0.375,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
222,3075.0,73633907,2017-01-10,2017-01-10 07:00:00,1926.0,0.4166666666666667,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
223,3575.0,73633908,2017-01-10,2017-01-10 08:00:00,3075.0,0.4375,0.3125,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
224,3394.0,73633909,2017-01-10,2017-01-10 09:00:00,3575.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
225,3220.0,73633910,2017-01-10,2017-01-10 10:00:00,3394.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
226,3185.0,73633911,2017-01-10,2017-01-10 11:00:00,3220.0,0.3571428571428571,0.2857142857142857,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
227,3278.0,73633912,2017-01-10,2017-01-10 12:00:00,3185.0,0.3529411764705882,0.2941176470588235,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
228,3281.0,73633913,2017-01-10,2017-01-10 13:00:00,3278.0,0.5,0.2857142857142857,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
229,3258.0,73633914,2017-01-10,2017-01-10 14:00:00,3281.0,0.4285714285714285,0.2857142857142857,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
230,3383.0,73633915,2017-01-10,2017-01-10 15:00:00,3258.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
231,3398.0,73633916,2017-01-10,2017-01-10 16:00:00,3383.0,0.5,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
232,3658.0,73633917,2017-01-10,2017-01-10 17:00:00,3398.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
233,3493.0,73633918,2017-01-10,2017-01-10 18:00:00,3658.0,0.3571428571428571,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
234,2569.0,73633919,2017-01-10,2017-01-10 19:00:00,3493.0,0.4,0.2666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
235,2219.0,73633920,2017-01-10,2017-01-10 20:00:00,2569.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
236,1694.0,73633921,2017-01-10,2017-01-10 21:00:00,2219.0,0.5,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
237,1216.0,73633922,2017-01-10,2017-01-10 22:00:00,1694.0,0.5,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
238,904.0,73633923,2017-01-10,2017-01-10 23:00:00,1216.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
239,759.0,73634000,2017-01-11,2017-01-11 00:00:00,904.0,0.3333333333333333,0.4444444444444444,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
240,430.0,73634001,2017-01-11,2017-01-11 01:00:00,759.0,0.5,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
241,318.0,73634002,2017-01-11,2017-01-11 02:00:00,430.0,0.3333333333333333,0.4444444444444444,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
242,288.0,73634003,2017-01-11,2017-01-11 03:00:00,318.0,0.4,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
243,374.0,73634004,2017-01-11,2017-01-11 04:00:00,288.0,0.2727272727272727,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
244,876.0,73634005,2017-01-11,2017-01-11 05:00:00,374.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
245,1809.0,73634006,2017-01-11,2017-01-11 06:00:00,876.0,0.4666666666666667,0.2666666666666666,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
246,3182.0,73634007,2017-01-11,2017-01-11 07:00:00,1809.0,0.375,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
247,3643.0,73634008,2017-01-11,2017-01-11 08:00:00,3182.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
248,3559.0,73634009,2017-01-11,2017-01-11 09:00:00,3643.0,0.375,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
249,3390.0,73634010,2017-01-11,2017-01-11 10:00:00,3559.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
250,3375.0,73634011,2017-01-11,2017-01-11 11:00:00,3390.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
251,3175.0,73634012,2017-01-11,2017-01-11 12:00:00,3375.0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
252,3311.0,73634013,2017-01-11,2017-01-11 13:00:00,3175.0,0.3333333333333333,0.2666666666666666,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
253,3300.0,73634014,2017-01-11,2017-01-11 14:00:00,3311.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
254,3350.0,73634015,2017-01-11,2017-01-11 15:00:00,3300.0,0.4285714285714285,0.2857142857142857,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
255,3490.0,73634016,2017-01-11,2017-01-11 16:00:00,3350.0,0.4666666666666667,0.2666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
256,3577.0,73634017,2017-01-11,2017-01-11 17:00:00,3490.0,0.3333333333333333,0.2666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
257,3525.0,73634018,2017-01-11,2017-01-11 18:00:00,3577.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
258,2642.0,73634019,2017-01-11,2017-01-11 19:00:00,3525.0,0.3846153846153846,0.3076923076923077,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
259,2314.0,73634020,2017-01-11,2017-01-11 20:00:00,2642.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
260,1711.0,73634021,2017-01-11,2017-01-11 21:00:00,2314.0,0.3571428571428571,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
261,1201.0,73634022,2017-01-11,2017-01-11 22:00:00,1711.0,0.5454545454545454,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
262,924.0,73634023,2017-01-11,2017-01-11 23:00:00,1201.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
263,847.0,73634100,2017-01-12,2017-01-12 00:00:00,924.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
264,490.0,73634101,2017-01-12,2017-01-12 01:00:00,847.0,0.5,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
265,297.0,73634102,2017-01-12,2017-01-12 02:00:00,490.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
266,286.0,73634103,2017-01-12,2017-01-12 03:00:00,297.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
267,448.0,73634104,2017-01-12,2017-01-12 04:00:00,286.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
268,947.0,73634105,2017-01-12,2017-01-12 05:00:00,448.0,0.5,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
269,1967.0,73634106,2017-01-12,2017-01-12 06:00:00,947.0,0.3571428571428571,0.2857142857142857,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
270,3221.0,73634107,2017-01-12,2017-01-12 07:00:00,1967.0,0.3571428571428571,0.2857142857142857,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
271,3643.0,73634108,2017-01-12,2017-01-12 08:00:00,3221.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
272,2974.0,73634109,2017-01-12,2017-01-12 09:00:00,3643.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
273,3546.0,73634110,2017-01-12,2017-01-12 10:00:00,2974.0,0.4,0.2666666666666666,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
274,3431.0,73634111,2017-01-12,2017-01-12 11:00:00,3546.0,0.3571428571428571,0.2857142857142857,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
275,3323.0,73634112,2017-01-12,2017-01-12 12:00:00,3431.0,0.4,0.2666666666666666,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
276,3493.0,73634113,2017-01-12,2017-01-12 13:00:00,3323.0,0.4,0.2666666666666666,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
277,3581.0,73634114,2017-01-12,2017-01-12 14:00:00,3493.0,0.4375,0.3125,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
278,3620.0,73634115,2017-01-12,2017-01-12 15:00:00,3581.0,0.5384615384615384,0.3076923076923077,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
279,3548.0,73634116,2017-01-12,2017-01-12 16:00:00,3620.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
280,3625.0,73634117,2017-01-12,2017-01-12 17:00:00,3548.0,0.4,0.2666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
281,3524.0,73634118,2017-01-12,2017-01-12 18:00:00,3625.0,0.3333333333333333,0.2666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
282,2636.0,73634119,2017-01-12,2017-01-12 19:00:00,3524.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
283,2348.0,73634120,2017-01-12,2017-01-12 20:00:00,2636.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
284,1805.0,73634121,2017-01-12,2017-01-12 21:00:00,2348.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
285,1347.0,73634122,2017-01-12,2017-01-12 22:00:00,1805.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
286,1095.0,73634123,2017-01-12,2017-01-12 23:00:00,1347.0,0.375,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
287,865.0,73634200,2017-01-13,2017-01-13 00:00:00,1095.0,0.4615384615384615,0.3076923076923077,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
288,581.0,73634201,2017-01-13,2017-01-13 01:00:00,865.0,0.4545454545454545,0.3636363636363636,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
289,353.0,73634202,2017-01-13,2017-01-13 02:00:00,581.0,0.3,0.4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
290,344.0,73634203,2017-01-13,2017-01-13 03:00:00,353.0,0.5,0.4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
291,496.0,73634204,2017-01-13,2017-01-13 04:00:00,344.0,0.3333333333333333,0.4444444444444444,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
292,960.0,73634205,2017-01-13,2017-01-13 05:00:00,496.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
293,1974.0,73634206,2017-01-13,2017-01-13 06:00:00,960.0,0.3846153846153846,0.3076923076923077,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
294,3238.0,73634207,2017-01-13,2017-01-13 07:00:00,1974.0,0.4666666666666667,0.2666666666666666,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
295,3785.0,73634208,2017-01-13,2017-01-13 08:00:00,3238.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
296,3776.0,73634209,2017-01-13,2017-01-13 09:00:00,3785.0,0.3571428571428571,0.3571428571428571,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
297,3386.0,73634210,2017-01-13,2017-01-13 10:00:00,3776.0,0.4,0.2666666666666666,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
298,3488.0,73634211,2017-01-13,2017-01-13 11:00:00,3386.0,0.4705882352941176,0.2941176470588235,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
299,3596.0,73634212,2017-01-13,2017-01-13 12:00:00,3488.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
300,3621.0,73634213,2017-01-13,2017-01-13 13:00:00,3596.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
301,3743.0,73634214,2017-01-13,2017-01-13 14:00:00,3621.0,0.4285714285714285,0.2857142857142857,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
302,3816.0,73634215,2017-01-13,2017-01-13 15:00:00,3743.0,0.3571428571428571,0.2857142857142857,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
303,3816.0,73634216,2017-01-13,2017-01-13 16:00:00,3816.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
304,3743.0,73634217,2017-01-13,2017-01-13 17:00:00,3816.0,0.3571428571428571,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
305,3509.0,73634218,2017-01-13,2017-01-13 18:00:00,3743.0,0.3846153846153846,0.3076923076923077,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
306,2752.0,73634219,2017-01-13,2017-01-13 19:00:00,3509.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
